Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
04월 06일, 키움,4회초,헤이수스,4 노시환,4 (1-2),2루수 플라이 아웃,1사 1루 1:6,2사 1루 1:6,0.63,0.531,-0.31,93.80%,-0.016
04월 09일, 두산,5회초,김동주,4 노시환,5 (2-2),헛스윙 삼진,무사 3:1,1사 3:1,0.69,0.558,-0.268,26.30%,-0.018
04월 24일, KT,4회초,벤자민,3 노시환,1 (0-0),우익수 플라이 아웃,1사 1:3,2사 1:3,0.72,0.275,-0.168,77.80%,-0.018
05월 19일, 삼성,1회초,이호성,3 노시환,4 (1-2),헛스윙 삼진,1사 1루 0:0,2사 2루 0:0,1.15,0.551,-0.16,51.60%,-0.018
04월 12일, KIA,3회말,윤영철,3 노시환,5 (1-2),낫아웃 삼진,1사 2:1,2사 2:1,0.77,0.293,-0.175,38.70%,-0.019
05월 14일, NC,4회말,카스타노,4 노시환,9 (3-2),중견수 플라이 아웃,1사 0:0,2사 0:0,0.78,0.295,-0.177,51.30%,-0.019
04월 16일, NC,4회초,김시훈,4 노시환,5 (2-2),3루수 땅볼 아웃,무사 1루 0:3,1사 2루 0:3,1.51,0.987,-0.202,80.20%,-0.022
04월 09일, 두산,1회초,김동주,4 노시환,2 (0-1),선행주자아웃 출루,2사 1루 0:0,이닝종료 0:0,0.79,0.236,-0.236,54.80%,-0.022
05월 16일, NC,1회말,하트,4 노시환,1 (0-0),우익수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.79,0.237,-0.237,50.00%,-0.022
05월 11일, 키움,1회말,헤이수스,4 노시환,2 (1-0),중견수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.79,0.231,-0.231,50.00%,-0.022
04월 30일, SSG,1회말,이기순,4 노시환,4 (1-2),중견수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.79,0.226,-0.226,50.00%,-0.022
04월 19일, 삼성,1회말,이호성,4 노시환,5 (2-2),투수 땅볼 아웃,2사 1루 0:0,이닝종료 0:0,0.79,0.224,-0.224,50.00%,-0.022
04월 13일, KIA,1회말,양현종,4 노시환,5 (2-2),헛스윙 삼진,2사 1루 0:0,이닝종료 0:0,0.79,0.223,-0.223,50.00%,-0.022
03월 30일, KT,1회말,엄상백,4 노시환,11 (3-2),우익수 플라이 아웃,2사 2루 0:0,이닝종료 0:0,0.79,0.221,-0.221,50.00%,-0.022
05월 14일, NC,2회말,카스타노,4 노시환,4 (1-2),3루수 땅볼 아웃,무사 0:0,1사 0:0,0.92,0.563,-0.268,52.80%,-0.023
05월 12일, 키움,2회말,전준표,4 노시환,5 (2-2),헛스윙 삼진,무사 0:0,1사 0:0,0.92,0.554,-0.269,52.80%,-0.023
04월 05일, 키움,2회초,하영민,4 노시환,6 (2-2),3루수 땅볼 아웃,무사 0:0,1사 0:0,0.93,0.55,-0.267,52.40%,-0.024
03월 26일, SSG,2회초,더거,4 노시환,2 (1-0),유격수 땅볼 아웃,무사 0:0,1사 0:0,0.93,0.529,-0.258,52.40%,-0.024
04월 09일, 두산,9회초,정철원,4 노시환,2 (0-1),중견수 플라이 아웃,1사 3:5,2사 3:5,0.95,0.29,-0.173,98.80%,-0.024
04월 23일, KT,9회초,박영현,3 노시환,4 (1-2),루킹 삼진,1사 1루 6:9,2사 1루 6:9,0.95,0.54,-0.317,98.80%,-0.024
03월 24일, LG,6회초,임찬규,4 노시환,1 (0-0),우익수 플라이 아웃,무사 1루 3:1,1사 1루 3:1,1.04,0.947,-0.416,21.60%,-0.024
04월 16일, NC,2회초,김시훈,4 노시환,4 (2-1),3루수 땅볼 아웃,무사 0:1,1사 0:1,0.97,0.566,-0.268,63.00%,-0.024
05월 08일, 롯데,2회초,반즈,4 노시환,5 (2-2),헛스윙 삼진,무사 0:1,1사 0:1,0.97,0.551,-0.268,63.00%,-0.024
04월 28일, 두산,4회말,김택연,4 노시환,3 (2-0),1루수 플라이 아웃,무사 9:6,1사 9:6,0.97,0.546,-0.266,18.60%,-0.025
04월 14일, KIA,2회말,네일,4 노시환,5 (3-1),3루수 땅볼 아웃,무사 2:0,1사 2:0,0.97,0.563,-0.268,31.20%,-0.025
05월 24일, SSG,7회초,노경은,3 노시환,2 (1-0),유격수 땅볼 아웃,무사 6:5,1사 6:5,0.98,0.562,-0.268,32.90%,-0.025
04월 09일, 두산,7회초,김명신,4 노시환,3 (0-2),헛스윙 삼진,무사 3:2,1사 3:2,0.98,0.558,-0.268,32.90%,-0.025
03월 27일, SSG,1회초,박종훈,4 노시환,4 (1-2),헛스윙 삼진,1사 1루 1:0,2사 1루 1:0,1.05,0.534,-0.311,42.50%,-0.025
05월 17일, 삼성,3회초,이승현,3 노시환,5 (1-2),1루수 땅볼 아웃,무사 1:1,1사 1:1,0.99,0.559,-0.268,52.50%,-0.025
05월 30일, 롯데,3회말,나균안,3 노시환,1 (0-0),중견수 플라이 아웃,1사 1루 0:1,2사 1루 0:1,1.07,0.556,-0.312,64.70%,-0.026
05월 23일, LG,4회말,임찬규,3 노시환,4 (1-2),1루수 플라이 아웃,무사 1:1,1사 1:1,1.07,0.56,-0.269,53.30%,-0.027
05월 28일, 롯데,3회말,박세웅,3 노시환,4 (1-2),낫아웃 삼진,무사 3:2,1사 3:2,1.08,0.564,-0.269,40.70%,-0.027
05월 22일, LG,3회말,엔스,3 노시환,1 (0-0),2루수 땅볼 아웃,1사 2루 0:1,2사 3루 0:1,1.13,0.792,-0.36,66.10%,-0.028
05월 21일, LG,1회말,켈리,3 노시환,3 (1-1),우익수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.16,0.552,-0.313,52.20%,-0.028
05월 31일, 삼성,1회초,김대우,3 노시환,3 (0-2),헛스윙 삼진,1사 1루 0:0,2사 1루 0:0,1.15,0.556,-0.311,52.60%,-0.028
04월 14일, KIA,8회말,전상현,4 노시환,4 (1-2),헛스윙 삼진,1사 4:2,2사 4:2,1.15,0.295,-0.177,9.00%,-0.029
04월 10일, 두산,5회초,알칸타라,3 노시환,2 (1-0),중견수 플라이 아웃,무사 4:6,1사 4:6,1.13,0.559,-0.269,78.40%,-0.029
05월 31일, 삼성,5회초,이승현,3 노시환,7 (2-2),헛스윙 삼진,1사 1루 5:4,2사 1루 5:4,1.25,0.556,-0.311,38.70%,-0.03
04월 20일, 삼성,4회말,원태인,4 노시환,4 (1-2),우익수 플라이 아웃,무사 1:0,1사 1:0,1.19,0.538,-0.263,39.50%,-0.03
04월 23일, KT,7회초,김민,3 노시환,2 (1-0),유격수 땅볼 아웃,1사 5:6,2사 5:6,1.25,0.275,-0.169,77.00%,-0.031
05월 04일, KIA,1회초,크로우,4 노시환,6 (2-2),헛스윙 삼진,2사 2루 0:0,이닝종료 0:0,1.12,0.393,-0.393,54.80%,-0.032
04월 04일, 롯데,1회말,윌커슨,4 노시환,5 (2-2),루킹 삼진,2사 2루 0:0,이닝종료 0:0,1.14,0.39,-0.39,50.00%,-0.032
03월 31일, KT,1회말,벤자민,4 노시환,7 (2-2),헛스윙 삼진,2사 2루 0:0,이닝종료 0:0,1.14,0.38,-0.38,50.00%,-0.032
03월 27일, SSG,3회초,송영진,4 노시환,3 (0-2),헛스윙 삼진,무사 1루 1:0,1사 1루 1:0,1.39,0.947,-0.413,38.40%,-0.032
04월 17일, NC,5회초,신민혁,4 노시환,2 (0-1),선행주자아웃 출루,2사 1루 2:3,이닝종료 2:3,1.16,0.244,-0.244,71.00%,-0.033
05월 31일, 삼성,7회초,김재윤,3 노시환,4 (1-2),헛스윙 삼진,2사 1루 6:8,이닝종료 6:8,1.15,0.245,-0.245,89.00%,-0.033
04월 02일, 롯데,6회말,나균안,4 노시환,5 (2-2),3루수 땅볼 아웃,무사 0:0,1사 0:0,1.32,0.542,-0.266,54.20%,-0.034
05월 03일, KIA,3회초,황동하,4 노시환,9 (3-2),3루수 땅볼 아웃,1사 2루 1:0,2사 2루 1:0,1.2,0.778,-0.388,40.10%,-0.034
05월 28일, 롯데,1회말,박세웅,3 노시환,1 (0-0),3루수 땅볼 아웃,1사 2루 0:0,2사 2루 0:0,1.21,0.789,-0.398,53.20%,-0.034
05월 25일, SSG,6회초,조병현,3 노시환,3 (2-0),2루수 땅볼 아웃,무사 1:1,1사 1:1,1.34,0.563,-0.269,53.40%,-0.034
04월 07일, 키움,6회초,김연주,4 노시환,3 (2-0),투수 땅볼 아웃,무사 1:1,1사 1:1,1.34,0.552,-0.269,53.40%,-0.034
03월 27일, SSG,7회초,조병현,4 노시환,4 (2-1),2루수 땅볼 아웃,"2사 1,3루 3:1",이닝종료 3:1,1.25,0.544,-0.544,21.50%,-0.035
05월 16일, NC,6회말,하트,4 노시환,3 (1-1),유격수 땅볼 아웃,"1사 2,3루 4:1",2사 2루 4:2,2.22,1.602,-0.211,22.70%,-0.036
04월 14일, KIA,4회말,네일,4 노시환,2 (1-0),우익수 플라이 아웃,1사 1루 2:0,2사 1루 2:0,1.52,0.549,-0.307,27.30%,-0.036
05월 11일, 키움,3회말,헤이수스,4 노시환,6 (3-2),우익수 플라이 아웃,2사 2루 2:0,이닝종료 2:0,1.27,0.393,-0.393,26.70%,-0.036
03월 29일, KT,7회말,쿠에바스,4 노시환,2 (1-0),투수 땅볼 아웃,무사 2:2,1사 2:2,1.51,0.529,-0.258,54.90%,-0.039
04월 17일, NC,3회초,신민혁,4 노시환,1 (0-0),선행주자아웃 출루,"2사 1,2루 1:0",이닝종료 1:0,1.62,0.513,-0.513,43.40%,-0.042
04월 09일, 두산,3회초,김동주,4 노시환,4 (1-2),선행주자아웃 출루,"1사 1,2루 0:0","2사 1,3루 0:0",2.2,1.001,-0.425,50.00%,-0.042
05월 01일, SSG,8회말,조병현,4 노시환,4 (1-2),헛스윙 삼진,무사 8:6,1사 8:6,1.71,0.562,-0.27,11.90%,-0.043
04월 25일, KT,1회초,원상현,3 노시환,4 (2-1),유격수 땅볼 출루,1사 2루 0:0,2사 1루 0:0,1.21,0.769,-0.547,52.60%,-0.043
04월 21일, 삼성,8회말,김재윤,4 노시환,4 (1-2),루킹 삼진,무사 5:3,1사 5:3,1.71,0.54,-0.265,11.90%,-0.043
03월 29일, KT,1회말,쿠에바스,4 노시환,1 (0-0),우익수 플라이 아웃,"무사 1,2루 0:1","1사 1,2루 0:1",1.54,1.611,-0.638,67.90%,-0.044
05월 02일, SSG,8회말,조병현,4 노시환,11 (3-2),루킹 삼진,1사 4:3,2사 4:3,1.85,0.293,-0.175,19.40%,-0.046
04월 20일, 삼성,7회말,임창민,4 노시환,1 (0-0),좌익수 플라이 아웃,무사 1:0,1사 1:0,1.91,0.538,-0.263,31.10%,-0.049
04월 02일, 롯데,3회말,나균안,4 노시환,5 (2-2),루킹 삼진,"1사 1,2루 0:0","2사 1,2루 0:0",2.15,0.972,-0.491,54.80%,-0.049
04월 11일, 두산,3회초,브랜든,3 노시환,5 (2-2),유격수 병살타 아웃,1사 1루 1:0,이닝종료 1:0,1.14,0.551,-0.551,43.40%,-0.05
04월 12일, KIA,7회말,곽도규,3 노시환,5 (2-2),유격수 땅볼 아웃,2사 2루 4:2,이닝종료 4:2,1.76,0.397,-0.397,13.40%,-0.05
04월 26일, 두산,1회말,김유성,3 노시환,3 (0-2),루킹 삼진,"무사 1,2루 0:0","1사 1,2루 0:0",1.83,1.632,-0.66,58.50%,-0.051
05월 18일, 삼성,4회초,레예스,3 노시환,4 (2-1),선행주자아웃 출루,"2사 1,2루 3:4",이닝종료 3:4,2.12,0.507,-0.507,68.80%,-0.055
04월 17일, NC,8회초,한재승,4 노시환,5 (2-2),헛스윙 삼진,무사 2:3,1사 2:3,2.16,0.566,-0.268,80.30%,-0.055
05월 02일, SSG,5회말,고효준,4 노시환,5 (2-2),중견수 플라이 아웃,"1사 1,2루 3:3","2사 1,2루 3:3",2.52,1.001,-0.494,55.70%,-0.057
03월 23일, LG,3회초,엔스,4 노시환,9 (3-2),헛스윙 삼진,"2사 1,3루 1:2",이닝종료 1:2,2.06,0.541,-0.541,67.10%,-0.057
04월 07일, 키움,11회초,전준표,4 노시환,6 (1-2),헛스윙 삼진,무사 3:3,1사 3:3,2.32,0.552,-0.269,55.90%,-0.059
04월 02일, 롯데,8회말,최준용,4 노시환,3 (2-0),우익수 플라이 아웃,무사 1:0,1사 1:0,2.48,0.542,-0.266,24.00%,-0.063
05월 14일, NC,10회말,한재승,4 노시환,4 (1-2),2루수 플라이 아웃,2사 1루 5:5,이닝종료 5:5,2.3,0.242,-0.242,50.00%,-0.064
05월 09일, 롯데,6회초,전미르,4 노시환,5 (2-2),헛스윙 삼진,1사 만루 5:8,2사 만루 5:8,3.44,1.792,-0.84,83.20%,-0.086
05월 09일, 롯데,4회초,한현희,4 노시환,2 (0-1),유격수 병살타 아웃,"1사 1,2루 5:8",이닝종료 5:8,2.05,0.999,-0.999,86.40%,-0.087
05월 30일, 롯데,1회말,나균안,3 노시환,5 (2-2),2루수 병살타 아웃,"무사 1,2루 0:0",2사 3루 0:0,1.83,1.674,-1.249,53.60%,-0.1
